HPO_ID,Description,Depth
HP:0003905,Abnormality of the humeral epiphyseal plate,10
HP:0031763,Cyclic esotropia,10
HP:0032577,Clonal T cell receptor rearrangement,10
HP:0006252,Interphalangeal joint erosions,10
HP:0008665,Clitoral hypertrophy,10
HP:0006184,Decreased palmar creases,10
HP:0030004,Cicatricial lagophthalmos,10
HP:0030626,Foveal intraretinal hyporeflective spaces on macular OCT,10
HP:0009740,Aplasia of the parotid gland,10
HP:0430014,Abnormality of musculature of soft palate,10
HP:0004022,Sclerotic radial metaphysis with longitudinal striations,10
HP:0007052,Multifocal cerebral white matter abnormalities,10
HP:0008245,Pituitary hypothyroidism,10
HP:0009272,Aplasia/Hypoplasia of the 4th finger,10
HP:0003977,Deformed radius,10
HP:0006145,Central Y-shaped metacarpal,10
HP:0030750,Grade III preterm intraventricular hemorrhage,10
HP:0010189,Osteolytic defects of the distal phalanges of the toes,10
HP:0009380,Aplasia of the fingers,10
HP:0004010,Small radial epiphyses,10
HP:0001032,Absent distal interphalangeal creases,10
HP:0003880,Sclerotic foci of the humerus,10
HP:0009446,Triangular shaped phalanges of the 3rd finger,10
HP:0007613,Spinous keratoses of palms and soles,10
HP:0500269,Abnormal proportion of gamma-delta T cells,10
HP:0006767,Pituitary prolactin cell adenoma,10
HP:0011760,Pituitary growth hormone cell adenoma,10
HP:0004014,Broad radial epiphyseal plate,10
HP:0006453,Lateral displacement of the femoral head,10
HP:0009785,Triceps aplasia,10
HP:0010059,Broad hallux phalanx,10
HP:0010186,Broad distal phalanx of the toes,10
HP:0010381,Abnormality of the middle phalanx of the 4th toe,10
HP:0031561,Coronary cameral fistula to right ventricle,10
HP:0003150,Glutaric aciduria,10
HP:0007903,Paravenous chorioretinal atrophy,10
HP:0011187,Focal EEG discharges with propagation to ipsilateral hemisphere,10
HP:0500055,Retinopathy of prematurity stage 4b,10
HP:0007734,Enlarged lacrimal glands,10
HP:0032328,Temporomandibular joint adhesion,10
HP:0030379,Abnormal proportion of transitional B cells,10
HP:0025363,Endocapillary hypercellularity,10
HP:0031974,Increased vertical cup-to-disc ratio - 0.6,10
HP:0010606,Hordeolum,10
HP:0008452,Wafer-thin platyspondyly,10
HP:0003930,Lytic defects of humeral diaphysis,10
HP:0004033,Curved olecranon,10
HP:0012887,Ovarian serous cystadenoma,10
HP:0010385,Bullet-shaped 5th toe phalanx,10
HP:0032611,Renal tubular epithelial cell hemosiderin,10
HP:0009278,Ulnar deviation of the 4th finger,10
HP:0010489,Absent palmar crease,10
HP:0004218,Symphalangism of the 5th finger,10
HP:0007047,Atrophy of the dentate nucleus,10
HP:0009837,Bullet-shaped distal phalanges of the hand,10
HP:0007058,Generalized cerebral atrophy/hypoplasia,10
HP:0010193,Duplication of distal phalanx of toe,10
HP:0410293,Absent isohemagglutinin level,10
HP:0004028,Spurs of radial diaphysis,10
HP:0100531,Wind-swept deformity of the knees,10
HP:0006247,Enlarged interphalangeal joints,10
HP:0004290,Sclerosis of hand bones with transverse striations,10
HP:0002812,Coxa vara,10
HP:0025572,Punctal stenosis,10
HP:0030729,Frontoethmoidal meningocele,10
HP:0010745,Aplasia of the phalanges of the toes,10
HP:0002745,Oral leukoplakia,10
HP:0030376,Abnormal proportion of immature B cells,10
HP:0010340,Polydactyly affecting the 4th toe,10
HP:0040051,Abnormality of upper eyelashes,10
HP:0011678,Tetralogy of Fallot with pulmonary atresia and major aortopulmonary collateral arteries,10
HP:0012697,Small basal ganglia,10
HP:0007188,Congenital facial diplegia,10
HP:0003934,Slender humeral diaphysis,10
HP:0009405,Bullet-shaped phalanges of the 4th finger,10
HP:0010298,Smooth tongue,10
HP:0005598,Facial telangiectasia in butterfly midface distribution,10
HP:0006216,Single interphalangeal crease of fifth finger,10
HP:0006026,Rounded epiphyses,10
HP:0025608,Cicatricial ectropion,10
HP:0032607,Renal tubular epithelial cell swelling,10
HP:0010210,Triangular shaped proximal phalanges of the toes,10
HP:0000704,Periodontitis,10
HP:0032624,Intratubular bilirubin casts,10
HP:0003901,Stippled calcification of the humeral epiphyses,10
HP:0003361,Tryptophanuria,10
HP:0025338,Circumlimbal hyperemia,10
HP:0040052,Abnormality of lower eyelashes,10
HP:0006069,Severe carpal ossification delay,10
HP:0032454,Labial melanotic macule,10
HP:0004025,Spurred radial metaphysis,10
HP:0000099,Glomerulonephritis,10
HP:0010064,Symphalangism affecting the phalanges of the hallux,10
HP:0100927,Sclerosis of 3rd toe phalanx,10
HP:0010339,Flexion contracture of the 4th toe,10
HP:0032841,Neonatal bilateral asymmetric epileptic spasm,10
HP:0010463,Aplasia of the ovary,10
HP:0010748,Ectopic lacrimal punctum,10
HP:0008476,Irregular sclerotic endplates,10
HP:0011183,EEG with hyperventilation-induced focal epileptiform discharges,10
HP:0003607,4-Hydroxyphenylacetic aciduria,10
HP:0032009,Infantile constant exotropia,10
HP:0000689,Dental malocclusion,10
HP:0030407,Pineocytoma,10
HP:0032612,Triphalangeal hallux,10
HP:0020185,Superior cerebellar dysplasia,10
HP:0041174,Fractured distal phalanx of manus,10
HP:0009098,Chronic oral candidiasis,10
HP:0010060,Bullet-shaped hallux phalanx,10
HP:0010807,Open bite,10
HP:0009408,Aplasia/Hypoplasia of the phalanges of the 4th finger,10
HP:0010295,Aplasia/Hypoplasia of the tongue,10
HP:0012568,Lower eyelid edema,10
HP:0000096,Glomerulosclerosis,10
HP:0025605,Lid lag on downgaze,10
HP:0032499,Giant neutrophil granules,10
HP:0032236,Increased circulating immature neutrophil count,10
HP:0011759,Pituitary gonadotropic cell adenoma,10
HP:0000180,Lobulated tongue,10
HP:0005484,Postnatal microcephaly,10
HP:0010223,Pseudoepiphysis of the 3rd metacarpal,10
HP:0009464,Ulnar deviation of the 2nd finger,10
HP:0012479,Temporomandibular joint crepitus,10
HP:0007199,Progressive spastic paraparesis,10
HP:0100928,Sclerosis of 4th toe phalanx,10
HP:0031770,Epicanthus palpebralis,10
HP:0032594,Renal tubular basement membrane denudation,10
HP:0002984,Hypoplasia of the radius,10
HP:0009835,Aplasia/Hypoplasia of the distal phalanges of the hand,10
HP:0003903,Broad humeral epiphyses,10
HP:0004000,Cone-shaped distal radial epiphysis,10
HP:0003296,Hyperthreoninuria,10
HP:0004234,Bone-in-a-bone appearance of carpal bones,10
HP:0006152,Proximal symphalangism of hands,10
HP:0030413,Squamous cell carcinoma of the tongue,10
HP:0010387,Osteolytic defects of the phalanges of the 5th toe,10
HP:0004629,Small cervical vertebral bodies,10
HP:0025006,Abnormal glomerular capillary morphology,10
HP:0025126,Oral hairy leukoplakia,10
HP:0010008,Duplication of the middle phalanx of hand,10
HP:0001220,Interphalangeal joint contracture of finger,10
HP:0032605,High renal tubular epithelial cell N/C ratio,10
HP:0011503,Aplasia of the fovea,10
HP:0012695,Decreased thalamic volume,10
HP:0030983,Ovarian thecoma,10
HP:0002461,Dense calcifications in the cerebellar dentate nucleus,10
HP:0010808,Protruding tongue,10
HP:0009407,Triangular shaped phalanges of the 4th finger,10
HP:0008096,Medially deviated second toe,10
HP:0004004,Irregular radial epiphyses,10
HP:0005625,Osteoporosis of vertebrae,10
HP:0030408,Pineoblastoma,10
HP:0031774,Posterior communicating artery infundibulum,10
HP:0011594,Right aortic arch with retroesophageal diverticulum of Kommerell,10
HP:0030822,Hooded upper eyelid,10
HP:0001822,Hallux valgus,10
HP:0010192,Triangular shaped distal phalanges of the toes,10
HP:0031044,Type A5 brachydactyly,10
HP:0020196,IgM heavy chain paraproteinemia,10
HP:0002223,Absent eyebrow,10
HP:0004031,Broad radial diaphysis,10
HP:0000158,Macroglossia,10
HP:0031119,Bicuspid aortic valve with right-left cusp fusion,10
HP:0000527,Long eyelashes,10
HP:0007333,Hypoplasia of the frontal lobes,10
HP:0000147,Polycystic ovaries,10
HP:0010354,Triangular shaped phalanges of the 2nd toe,10
HP:0045080,Decreased proportion of CD3-positive T cells,10
HP:0011918,Clinodactyly of the 4th toe,10
HP:0002350,Cerebellar cyst,10
HP:0030278,Hypoplastic vertebral pedicle,10
HP:0032182,Abnormal proportion of memory T cells,10
HP:0006668,Twelfth rib hypoplasia,10
HP:0012241,Levator palpebrae superioris atrophy,10
HP:0009838,Curved distal phalanges of the hand,10
HP:0007048,Large basal ganglia,10
HP:0032956,Renal tubular herpes simplex virus inclusions,10
HP:0000698,Conical tooth,10
HP:0025611,Epicanthus superciliaris,10
HP:0041221,Fractured head of femur,10
HP:0009783,Biceps aplasia,10
HP:0001966,Mesangial abnormality,10
HP:0010191,Symphalangism affecting the distal phalanges of the toes,10
HP:0012728,Fusiform descending thoracic aortic aneurysm,10
HP:0006390,Anterior tibial bowing,10
HP:0030821,Hooded lower eyelid,10
HP:0200006,Slanting of the palpebral fissure,10
HP:0000967,Petechiae,10
HP:0025607,Upper eyelid entropion,10
HP:0000206,Glossitis,10
HP:0009376,Aplasia/Hypoplasia of the phalanges of the 5th finger,10
HP:0004472,Mandibular hyperostosis,10
HP:0100279,Ulcerative colitis,10
HP:0010957,Congenital posterior urethral valve,10
HP:0010297,Bifid tongue,10
HP:0004246,Delayed ossification of the scaphoid,10
HP:0031765,Partially accomodative esotropia,10
HP:0030309,Flared distal fibular metaphysis,10
HP:0032959,Intratubular calcium oxalate casts,10
HP:0032299,Increased circulating IgG2 level,10
HP:0010350,Curved 2nd toe phalanx,10
HP:0000039,Epispadias,10
HP:0031364,Ecchymosis,10
HP:0030640,Complete congenital stationary night blindness,10
HP:0003932,Sclerotic foci of humeral diaphysis,10
HP:0006019,Reduced proximal interphalangeal joint space,10
HP:0010061,Curved hallux phalanx,10
HP:0500087,Peripapillary atrophy,10
HP:0003993,Broad ulna,10
HP:0011931,Abnormality of the cerebellar peduncle,10
HP:0001223,Pointed proximal second through fifth metacarpals,10
HP:0003888,Flattened humeral heads,10
HP:0004018,Flared radial metaphysis,10
HP:0032621,Hyperchromasia of renal tubular epithelial cells,10
HP:0009463,Ulnar deviation of the 3rd finger,10
HP:0025638,Elevated urinary N-butyrylglycine,10
HP:0032451,Oral melanotic macule,10
HP:0002688,Absent frontal sinuses,10
HP:0000503,Tortuosity of conjunctival vessels,10
HP:0008496,Multiple rows of eyelashes,10
HP:0011451,Congenital microcephaly,10
HP:0001128,Trichiasis,10
HP:0031043,Type A4 brachydactyly,10
HP:0003900,Small humeral epiphyses,10
HP:0010098,Complete duplication of the 1st metatarsal,10
HP:0025252,Geographic tongue,10
HP:0031773,Posterior communicating artery aneurysm,10
HP:0011324,Multiple suture craniosynostosis,10
HP:0032242,Cervical intraepithelial neoplasia,10
HP:0011593,Left aortic arch with retroesophageal diverticulum of Kommerell,10
HP:0100930,Sclerosis of hallux phalanx,10
HP:0032840,Neonatal bilateral symmetric epileptic spasm,10
HP:0010212,Flexion contracture of the hallux,10
HP:0011044,Abnormal number of permanent teeth,10
HP:0007346,Subcortical white matter calcifications,10
HP:0001498,Carpal bone hypoplasia,10
HP:0009007,Biceps hypoplasia,10
HP:0007598,Bilateral single transverse palmar creases,10
HP:0004197,Symphalangism of the 4th finger,10
HP:0032839,Bilateral symmetric neonatal sequential seizure,10
HP:0100917,Sclerosis of proximal finger phalanx,10
HP:0004225,Abnormality of the distal phalanx of the 5th finger,10
HP:0010353,Symphalangism affecting the phalanges of the 2nd toe,10
HP:0010211,Duplication of proximal phalanx of toe,10
HP:0011698,Supraventricular tachycardia with a manifest accessory pathway on the septum,10
HP:0012296,Slender distal phalanx of finger,10
HP:0200096,Triangular-shaped open mouth,10
HP:0009875,Triangular shaped distal phalanges of the hand,10
HP:0100842,Septo-optic dysplasia,10
HP:0004268,Osteoarthritis of the small joints of the hand,10
HP:0500054,Retinopathy of prematurity stage 4a,10
HP:0410027,Alveolar bone loss around teeth,10
HP:0005920,Abnormal epiphysis morphology of the phalanges of the hand,10
HP:0010207,Osteolytic defect of the proximal toe phalanx,10
HP:0010062,Osteolytic defects of the phalanges of the hallux,10
HP:0003931,Periosteal new bone of humeral diaphysis,10
HP:0011993,Impaired neutrophil bactericidal activity,10
HP:0032836,Neonatal bilateral symmetric myoclonic seizure,10
HP:0100611,Multiple glomerular cysts,10
HP:0100946,Sclerosis of proximal toe phalanx,10
HP:0008664,Urethral sphincter sclerosis,10
HP:0032622,Tubular luminal dilatation,10
HP:0012299,Long distal phalanx of finger,10
HP:0000182,Movement abnormality of the tongue,10
HP:0031488,Arteriovenous malformation of the lip,10
HP:0009100,Thick anterior alveolar ridges,10
HP:0032452,Oral melanoacanthoma,10
HP:0011592,Left aortic arch with isolated subclavian artery,10
HP:0004267,Narrow small joints of the hand,10
HP:0007447,Diffuse palmoplantar hyperkeratosis,10
HP:0032635,Tubulointerstitial microganismal infiltration,10
HP:0010379,Duplication of phalanx of the 4th toe,10
HP:0500044,Upper eyelid retraction,10
HP:0004002,Flattened radial epiphyses,10
HP:0011697,Supraventricular tachycardia with a manifest accessory pathway on the right free wall,10
HP:0006429,Broad femoral neck,10
HP:0031042,Strawberry tongue,10
HP:0410294,Decreased specific antibody response to protein vaccine,10
HP:0000169,Gingival fibromatosis,10
HP:0010194,Aplasia/Hypoplasia of the middle phalanges of the toes,10
HP:0004619,Lumbar kyphoscoliosis,10
HP:0004034,Irregular olecranon,10
HP:0030641,Incomplete congenital stationary night blindness,10
HP:0010351,Osteolytic defects of the phalanges of the 2nd toe,10
HP:0025364,Extracapillary hypercellularity,10
HP:0001875,Neutropenia,10
HP:0003896,Irregular humeral epiphyses,10
HP:0025039,Basal ganglia edema,10
HP:0007665,Curly eyelashes,10
HP:0040155,Elevated urinary 3-hydroxybutyric acid,10
HP:0004492,Widely patent fontanelles and sutures,10
HP:0008734,Decreased testicular size,10
HP:0032528,Elevated urinary 4-hydroxybutyric acid,10
HP:0003992,Slender ulna,10
HP:0000678,Dental crowding,10
HP:0031487,Capillary malformation of the lip,10
HP:0004030,Patchy sclerosis of radial diaphysis,10
HP:0012502,Abnormality of the internal capsule,10
HP:0005365,Severe B lymphocytopenia,10
HP:0003928,Cortical thickening of humeral diaphysis,10
HP:0009462,Radial deviation of the 3rd finger,10
HP:0003899,Round humeral epiphyses,10
HP:0002475,Myelomeningocele,10
HP:0410218,Hypoplasia of maxilla relative to mandible,10
HP:0025610,Posterior blepharitis,10
HP:0500039,Conjunctival cicatrization,10
HP:0012006,Jamais vu,10
HP:0032638,Elevated urine mevalonic acid,10
HP:3000074,Abnormal lingual artery morphology,10
HP:0007721,Saccular conjunctival dilatations,10
HP:0030811,Tongue pain,10
HP:0011184,EEG with hyperventilation-induced generalized epileptiform discharges,10
HP:0011850,Parotitis,10
HP:0001339,Lissencephaly,10
HP:0004017,Exostoses of the radial metaphysis,10
HP:0100915,Sclerosis of distal finger phalanx,10
HP:0033086,Increased antral follicle count,10
HP:0004195,Osteolytic defects of the phalanges of the 4th finger,10
HP:0001864,Clinodactyly of the 5th toe,10
HP:0030757,Tooth abscess,10
HP:0005913,Abnormality of metacarpal epiphyses,10
HP:0005880,Metacarpophalangeal synostosis,10
HP:0004231,Carpal bone aplasia,10
HP:0030748,Grade I preterm intraventricular hemorrhage,10
HP:0004001,Medially deficient radial epiphyses,10
HP:0003974,Absent radius,10
HP:0031771,Epicanthus tarsalis,10
HP:0009548,Bullet-shaped phalanges of the 2nd finger,10
HP:0011591,Left aortic arch with cervical origin of the right subclavian artery,10
HP:0200147,Neuronal loss in basal ganglia,10
HP:0004046,Spurred ulnar metaphysis,10
HP:0005045,Diaphyseal cortical sclerosis,10
HP:0030642,Fundus albipunctatus,10
HP:0100717,Abnormality of the cementum,10
HP:0031759,Basic constant esotropia,10
HP:0004491,Large posterior fontanelle,10
HP:0006187,Fusion of midphalangeal joints,10
HP:0010205,Bullet-shaped proximal toe phalanx,10
HP:0000288,Abnormality of the philtrum,10
HP:0030127,Endometriosis,10
HP:0012694,Enlarged thalamic volume,10
HP:0007791,Patchy atrophy of the retinal pigment epithelium,10
HP:0032826,Focal neonatal sequential seizure,10
HP:0010201,Triangular shaped middle phalanges of the toes,10
HP:0100269,Paramedian lip pit,10
HP:0012080,Cerebellar granular layer atrophy,10
HP:0032604,Renal tubular epithelial cell mitosis,10
HP:0003921,Laterally sloping humeral metaphysis,10
HP:0100520,Oliguria,10
HP:0004005,Large radial epiphyses,10
HP:0010178,Patchy sclerosis of toe phalanx,10
HP:0000199,Tongue nodules,10
HP:0010666,Hypoplasia of the anterior nasal spine,10
HP:0100855,Triceps hypoplasia,10
HP:0011595,Left aortic arch with retroesophageal right subclavian artery,10
HP:0011693,Supraventricular tachycardia with a concealed accessory pathway on the septum,10
HP:0010347,Aplasia/Hypoplasia of the phalanges of the 2nd toe,10
HP:0032595,Renal tubular epithelial cell detachment,10
HP:0010358,Abnormality of the proximal phalanx of the 2nd toe,10
HP:0010160,Abnormality of the epiphyses of the toes,10
HP:0006361,Irregular femoral epiphysis,10
HP:0004263,Large capitate bone,10
HP:0007768,Central retinal vessel vascular tortuosity,10
HP:0032029,Floppy eyelid,10
HP:0003869,Humeral cortical thinning,10
HP:0012724,Upper eyelid edema,10
HP:0031977,Increased vertical cup-to-disc ratio - 0.9,10
HP:0032600,Renal tubular epithelial cell hyaline droplets,10
HP:0031720,Simulated distance exotropia,10
HP:0009802,Aplasia of the phalanges of the hand,10
HP:0012690,T2 hypointense thalamus,10
HP:0012429,Aplasia/Hypoplasia of the cerebral white matter,10
HP:0032349,Serinuria,10
HP:0030815,Lipoma of the tongue,10
HP:0006362,Varus deformity of humeral neck,10
HP:0008819,Narrow femoral neck,10
HP:0011457,Loss of eyelashes,10
HP:0011069,Increased number of teeth,10
HP:0009846,Curved middle phalanges of the hand,10
HP:0012577,Thin glomerular basement membrane,10
HP:0005487,Prominent metopic ridge,10
HP:0002120,Cerebral cortical atrophy,10
HP:0030003,Paralytic lagophthalmos,10
