HPO_ID,Description,Depth,Remarks
HP:0000689,Incorrect relation between upper and lower dental arches,10,Synonym
HP:0000689,Malalignment of upper and lower dental arches,10,Synonym
HP:0000689,Malocclusion,10,Synonym
HP:0000689,Malocclusion of teeth,10,Synonym
HP:0000689,Misalignment of upper and lower dental arches,10,Synonym
HP:0041174,bone distal phalanx of manus,10,Synonym
HP:0009098,Chronic oral thrush,10,Synonym
HP:0010060,Bullet-shaped bone of big toe,10,Synonym
HP:0010060,Bullet-shaped phalanges of the hallux,10,Synonym
HP:0010807,Absence of overlap of upper and lower teeth,10,Synonym
HP:0010807,Open bite,10,Synonym
HP:0010807,Open bite between upper and lower teeth,10,Synonym
HP:0009408,Absent/small ring finger bones,10,Synonym
HP:0009408,Absent/underdeveloped ring finger bones,10,Synonym
HP:0012479,Jaw joint noise,10,Synonym
HP:0012479,Jaw joint popping sound,10,Synonym
HP:0012479,Jaw joint sounds,10,Synonym
HP:0012479,Temporomandibular joint clicking sound,10,Synonym
HP:0006152,Fused innermost hinge joints,10,Synonym
HP:0006152,Proximal interphalangeal joint synostoses,10,Synonym
HP:0004629,Small cervical vertebrae,10,Synonym
HP:0010008,Duplication of the middle bones of hand,10,Synonym
HP:0010008,Partial/complete duplication of the middle phalanges of the hand,10,Synonym
HP:0001220,Interphalangeal joint flexion contractures,10,Synonym
HP:0032605,High N/C ratio of renal tubular epithelial cells,10,Synonym
HP:0011503,Absent fovea,10,Synonym
HP:0010808,Lingual prolapse,10,Synonym
HP:0010808,Lingual prominence,10,Synonym
HP:0010808,Lingual protrusion,10,Synonym
HP:0010808,Prolapse of tongue,10,Synonym
HP:0010808,Prominent tongue,10,Synonym
HP:0010808,Protruding tongue,10,Synonym
HP:0010808,Tongue protrusion,10,Synonym
HP:0010808,Tongue sticking out of mouth,10,Synonym
HP:0009407,Triangular shaped bone of ring finger,10,Synonym
HP:0030408,Pinealoblastoma,10,Synonym
HP:0001822,Bunion,10,Synonym
HP:0001822,Lateral deviation of great toe,10,Synonym
HP:0001822,Lateral deviation of halluces,10,Synonym
HP:0010192,Triangular shaped outermost bone of the toes,10,Synonym
HP:0002223,Absent eyebrow,10,Synonym
HP:0002223,Absent eyebrows,10,Synonym
HP:0030826,Muscle twitches in eye lid,10,Synonym
HP:0004234,Bone-in-a-bone appearance of wrist bones,10,Synonym
HP:0010339,Joint contractures of the 4th toe,10,Synonym
HP:0003296,High urine threonine levels,10,Synonym
HP:0003903,Wide humeral epiphyses,10,Synonym
HP:0012479,Temporomandibular joint grating sound,10,Synonym
HP:0012479,Temporomandibular joint noise,10,Synonym
HP:0012479,Temporomandibular joint popping sound,10,Synonym
HP:0012479,Temporomandibular joint sounds,10,Synonym
HP:0100928,Increased bone density in 4th toe bone,10,Synonym
HP:0100928,Sclerosis of the phalanges of the 4th toe,10,Synonym
HP:0032594,Denuded tubular basement membrane,10,Synonym
HP:0002984,Hypoplastic radii,10,Synonym
HP:0002984,Hypoplastic radius,10,Synonym
HP:0002984,Radial hypoplasia,10,Synonym
HP:0002984,Radial ray hypoplasia,10,Synonym
HP:0002984,Short radii,10,Synonym
HP:0002984,Short radius,10,Synonym
HP:0002984,Shortening of radius,10,Synonym
HP:0002984,Underdeveloped outer large forearm bone,10,Synonym
HP:0009835,Absent/hypoplastic distal phalanges,10,Synonym
HP:0009835,Absent/small outermost finger bone of the hand,10,Synonym
HP:0009835,Absent/underdeveloped outermost finger bone of the hand,10,Synonym
HP:0009835,Aplasia/Hypoplasia of the distal phalanges,10,Synonym
HP:0009835,Aplastic/hypoplastic distal phalanges,10,Synonym
HP:0009835,Hypoplastic to absent terminal phalanges,10,Synonym
HP:0009835,Hypoplastic/aplastic distal phalanges,10,Synonym
HP:0009835,Hypoplastic/aplastic distal phalanx,10,Synonym
HP:0009835,Small or absent distal phalanges,10,Synonym
HP:0003903,Wide end part of long bone in upper arm,10,Synonym
HP:0004000,Chevron-shaped distal radial epiphysis,10,Synonym
HP:0100927,Sclerosis of the phalanges of the 3rd toe,10,Synonym
HP:0100927,Increased bone density in 3rd toe bone,10,Synonym
HP:0010064,hallucal symphalangism,10,Synonym
HP:0004014,Wide radial epiphyseal plates,10,Synonym
HP:0006453,Laterally displaced femoral heads,10,Synonym
HP:0009785,Absent triceps,10,Synonym
HP:0010059,Broad bone of big toe,10,Synonym
HP:0010059,Broad phalanges of the hallux,10,Synonym
HP:0010059,Wide bone of big toe,10,Synonym
HP:0010186,Broad outermost bone of the toe,10,Synonym
HP:0010186,Wide outermost bone of the toe,10,Synonym
HP:0010381,Abnormality of middle 4th toe bone,10,Synonym
HP:0003150,Glutarate aciduria,10,Synonym
HP:0003150,Glutaricaciduria,10,Synonym
HP:0003150,Increased glutarate level in urine,10,Synonym
HP:0500055,ROP 4b,10,Synonym
HP:0007734,Enlarged tear gland,10,Synonym
HP:0030379,Abnormal proportion of CD19+CD38+IgM+ cells,10,Synonym
HP:0010606,Red bump on eyelid,10,Synonym
HP:0010606,Stye of eyelid,10,Synonym
HP:0003930,Humeral diaphyseal lysis,10,Synonym
HP:0012887,Serous ovarian cyst,10,Synonym
HP:0010385,Bullet-shaped bones of the little toe,10,Synonym
HP:0010385,Bullet-shaped bones of the pinkie toe,10,Synonym
HP:0010385,Bullet-shaped bones of the pinky toe,10,Synonym
HP:0010385,Bullet-shaped phalanges of the 5th toe,10,Synonym
HP:0009278,Ulnar deviation of the ring finger,10,Synonym
HP:0010489,Absence of the palmar creases,10,Synonym
HP:0011760,Pituitary somatotropinoma,10,Synonym
HP:0010489,Absent palm lines,10,Synonym
HP:0006767,Prolactin-secreting pituitary adenoma,10,Synonym
HP:0500269,Abnormal proprotion of gamma-delta T lymphocytes,10,Synonym
HP:0006184,Shallow palmar creases,10,Synonym
HP:0030004,Eyelids stay open due to scarring,10,Synonym
HP:0030004,Inability to close the eyelids due to scarring,10,Synonym
HP:0009740,Abnormally small parotid gland,10,Synonym
HP:0009740,Absence of the parotid gland,10,Synonym
HP:0009740,Hypoplasia of parotid gland,10,Synonym
HP:0009740,Underdevelopment of parotid gland,10,Synonym
HP:0430014,Abnormality of soft palate muscles,10,Synonym
HP:0008245,Low thyroid gland function due to abnormal pituitary gland,10,Synonym
HP:0008245,Secondary hypothyroidism,10,Synonym
HP:0008245,Thyroid stimulating hormone deficiency,10,Synonym
HP:0008245,Thyrotropin deficiency,10,Synonym
HP:0008245,TSH deficient hypothyroidism,10,Synonym
HP:0009272,Absent/small ring finger bone,10,Synonym
HP:0009272,Absent/underdeveloped ring finger bone,10,Synonym
HP:0006145,Y-shaped central long bones of hand,10,Synonym
HP:0030750,Grade III preterm intraventricular haemorrhage,10,Synonym
HP:0009380,Absent fingers,10,Synonym
HP:0001032,Absence of skin creases over distal interphalangeal joints,10,Synonym
HP:0001032,Aplasia of the distal interphalangeal creases,10,Synonym
HP:0001032,Distal finger flexion creases absent,10,Synonym
HP:0003880,Humeral sclerotic foci,10,Synonym
HP:0009446,Triangular shaped bone of the middle finger,10,Synonym
HP:0500269,Abnormal proportion of gamma-delta T-lymphocytes,10,Synonym
HP:0500269,Abnormal proportion of gammadelta T cells,10,Synonym
HP:0006767,Pituitary prolactinoma,10,Synonym
HP:0006184,Poorly formed palmar creases,10,Synonym
HP:0010489,Aplasia of the palmar creases,10,Synonym
HP:0004218,Fused little finger bones,10,Synonym
HP:0007188,Congenital bilateral facial weakness,10,Synonym
HP:0003934,Slender shaft of long bone in upper arm,10,Synonym
HP:0009405,Bullet-shaped of bone of ring finger,10,Synonym
HP:0010298,Atrophy of dorsum of tongue,10,Synonym
HP:0010298,Atrophy of lingual surface,10,Synonym
HP:0010298,Atrophy of tongue surface,10,Synonym
HP:0010298,Smooth dorsum of tongue,10,Synonym
HP:0010298,Smooth lingual surface,10,Synonym
HP:0010298,Smooth surface of tongue,10,Synonym
HP:0010298,Smooth tongue,10,Synonym
HP:0005598,Butterfly facial telangiectasia,10,Synonym
HP:0006216,Fifth finger single interphalangeal crease,10,Synonym
HP:0006026,Rounded end part of bone,10,Synonym
HP:0010210,Triangular shaped innermost toe bones,10,Synonym
HP:0000704,Gum disease,10,Synonym
HP:0000704,Periodontal disease,10,Synonym
HP:0000704,Pyorrhea,10,Synonym
HP:0003361,High urine tryptophan levels,10,Synonym
HP:0025338,Ciliary limbus,10,Synonym
HP:0025338,Circumlimbal hyperaemia,10,Synonym
HP:0040052,Abnormality of lower eyelashes,10,Synonym
HP:0006069,Severe delay in maturation of wrist bone,10,Synonym
HP:0032454,Labial melanotic freckle,10,Synonym
HP:0000099,Glomerular nephritis,10,Synonym
HP:0010064,Fused big toe bones,10,Synonym
HP:0007188,Congenital bilateral facial palsy,10,Synonym
HP:0004218,Fifth finger symphalangism,10,Synonym
HP:0040051,Abnormality of upper eyelashes,10,Synonym
HP:0002745,Oral white plaque,10,Synonym
HP:0004218,Fused pinkie finger bones,10,Synonym
HP:0004218,Fused pinky finger bones,10,Synonym
HP:0004218,Symphalagism of the little finger,10,Synonym
HP:0009837,Bullet-shaped outermost finger bone of the hand,10,Synonym
HP:0007058,Generalised cerebral atrophy/hypoplasia,10,Synonym
HP:0007058,Generalized cerebral degeneration/underdevelopment,10,Synonym
HP:0010193,Duplication of outermost bone of toe,10,Synonym
HP:0010193,Partial/complete duplication of the distal phalanges of the toes,10,Synonym
HP:0410293,Absent natural antibody to blood group agents,10,Synonym
HP:0410293,Complete or near-complete absence of isohemagglutinins,10,Synonym
HP:0100531,Wind-swept deformity of the knees,10,Synonym
HP:0006247,Enlarged hinge joints,10,Synonym
HP:0025572,Lacrimal punctum stenosis,10,Synonym
HP:0025572,Stenosis of the lacrimal punctum,10,Synonym
HP:0030729,Frontoethmoid meningocele,10,Synonym
HP:0010745,Absent bones of the toes,10,Synonym
HP:0010745,Aphalangia of the toes,10,Synonym
HP:0002745,leukokeratosis,10,Synonym
HP:0002745,Oral idiopathic keratosis,10,Synonym
HP:0002745,Oral idiopathic leukoplakia,10,Synonym
HP:0002745,Oral idiopathic white patch,10,Synonym
HP:0002745,Oral leucoplakia,10,Synonym
HP:0002745,Oral leukokeratosis,10,Synonym
HP:0002745,Oral leukoplasia,10,Synonym
HP:0002745,Oral white patch,10,Synonym
HP:0030376,Abnormal proportion of CD19+/CD21low B cells,10,Synonym
HP:0030826,Fasciculation of the eyelid,10,Synonym
HP:0009537,Joint contractures of the 2nd finger,10,Synonym
HP:0010196,Bullet-shaped middle phalanges of the toes,10,Synonym
HP:0430029,Primary palate bone excess,10,Synonym
HP:0008038,Absent/underdeveloped lacrimal glands,10,Synonym
HP:0008038,Absent/underdeveloped tear glands,10,Synonym
HP:0004216,Lytic defects of the phalanges of the little finger,10,Synonym
HP:0010299,Abnormal dentin,10,Synonym
HP:0010299,Abnormality of dentin,10,Synonym
HP:0010299,Abnormality of dentine,10,Synonym
HP:0010052,Abnormal innermost big toe bone,10,Synonym
HP:0010052,Abnormality of the proximal phalanx of the hallux,10,Synonym
HP:0001836,Camptodactyly of feet,10,Synonym
HP:0009442,Curved bones of middle finger,10,Synonym
HP:0430029,Premaxillary excess,10,Synonym
HP:0000685,Decreased size of teeth,10,Synonym
HP:0000685,Underdevelopment of teeth,10,Synonym
HP:0008213,Pituitary gonadotropin deficiency,10,Synonym
HP:0008783,Wide metaphysis of innermost thighbone,10,Synonym
HP:0041236,bone middle phalanx of manus,10,Synonym
HP:0200007,Abnormal size of the eyes,10,Synonym
HP:0200007,Abnormal size of the opening between the eyelids,10,Synonym
HP:0031010,Hyperphalangy of third finger,10,Synonym
HP:0005682,Fusion of foot joint,10,Synonym
HP:0005682,Fusion of the subtalar joint,10,Synonym
HP:0010749,Saggy upper eyelid skin,10,Synonym
HP:0000220,Velopharyngeal dysfunction,10,Synonym
HP:0000685,Hypoplastic teeth,10,Synonym
HP:0430029,Large primary palate bone,10,Synonym
HP:0430029,Large premaxilla,10,Synonym
HP:0430029,Increased size of the primary palate bone,10,Synonym
HP:0000260,Large anterior fontanel,10,Synonym
HP:0000260,Large anterior fontanelle,10,Synonym
HP:0000260,Large anterior fontanels,10,Synonym
HP:0000260,Large open anterior fontanel,10,Synonym
HP:0000260,Large open anterior fontanelle,10,Synonym
HP:0000260,Wide anterior fontanelle,10,Synonym
HP:0000260,Wide open anterior fontanelle,10,Synonym
HP:0000260,Wider-than-typical soft spot of skull,10,Synonym
HP:0006357,Early loss of adult teeth,10,Synonym
HP:0006357,Early loss of permanent teeth,10,Synonym
HP:0006357,Early loss of secondary dentition,10,Synonym
HP:0006357,Premature loss of adult teeth,10,Synonym
HP:0006357,Premature loss of secondary teeth,10,Synonym
HP:0006892,"Cerebral atrophy, frontotemporal",10,Synonym
HP:0030241,Deltoid muscle hypoplasia,10,Synonym
HP:0009279,Radial deviation of the ring finger,10,Synonym
HP:0041239,bone manual digit 1 phalanx,10,Synonym
HP:0009087,Posteriorly placed tongue,10,Synonym
HP:0010994,Abnormality of the neostriatum,10,Synonym
HP:0010994,Abnormality of the striate nucleus,10,Synonym
HP:0010994,Abnormality of the striatum,10,Synonym
HP:0005891,Progressive forearm curvature,10,Synonym
HP:0430029,Hyperplasia of the intermaxillary bone,10,Synonym
HP:0430029,Hyperplasia of the primary palate bone,10,Synonym
HP:0430029,Increased size of premaxilla,10,Synonym
HP:0000220,Velopharyngeal incompetence,10,Synonym
HP:0009623,Attachment of thumb close to wrist,10,Synonym
HP:0009623,Low implantation of the thumb,10,Synonym
HP:0009623,Proximally placed thumbs,10,Synonym
HP:0010386,Curved phalanges of the 5th toe,10,Synonym
HP:0010386,Curved pinkie toe bones,10,Synonym
HP:0010386,Curved pinky toe bones,10,Synonym
HP:0009793,Altman type IV sacrococcygeal teratoma,10,Synonym
HP:0009793,Retrorectal teratoma,10,Synonym
HP:0009850,Triangular shaped middle finger bones of the hand,10,Synonym
HP:0001476,Delayed closure anterior fontanel,10,Synonym
HP:0001476,Delayed closure of anterior fontanelle,10,Synonym
HP:0001476,Delayed closure of the bregma sutures,10,Synonym
HP:0001476,Delayed closure of the soft spot on the skull,10,Synonym
HP:0001476,Late closure of anterior fontanelle,10,Synonym
HP:0001476,Late closure of large anterior fontanel,10,Synonym
HP:0001476,Late closure of soft spot on the skull,10,Synonym
HP:0001476,Late closure of the bregma sutures,10,Synonym
HP:0001476,Later than typical closing of soft spot of skull,10,Synonym
HP:0001476,Persistent anterior fontanelle,10,Synonym
HP:0100863,Absent neck of thighbone,10,Synonym
HP:0040024,Curvature of middle finger,10,Synonym
HP:0002673,Coxa valga deformity,10,Synonym
HP:0010575,Abnormality of femoral head development,10,Synonym
HP:0010575,Dysplastic femoral head,10,Synonym
HP:0004442,"Craniosynostosis, sagittal",10,Synonym
HP:0004442,"Craniosynostosis, sagittal suture",10,Synonym
HP:0004442,Early closure of midline skull joint,10,Synonym
HP:0004442,Midline skull joint closes early,10,Synonym
HP:0010386,Curved little toe bones,10,Synonym
HP:0010296,Tongue tied,10,Synonym
HP:0045018,Partial duplication of eyebrows,10,Synonym
HP:0010590,Abnormality of the end part of the outermost thighbone,10,Synonym
HP:0002571,Achalasia of the esophagus,10,Synonym
HP:0009854,Curved innermost finger bones of the hand,10,Synonym
HP:0040298,Hyperplastic endometrium,10,Synonym
HP:0010389,Fused bones in the little toe,10,Synonym
HP:0010389,Fused bones in the pinkie toe,10,Synonym
HP:0010389,Fused bones in the pinky toe,10,Synonym
HP:0010594,Abnormality of the innermost end part of calf bone,10,Synonym
HP:0000212,Gingival enlargement,10,Synonym
HP:0000212,Gingival hyperplasia,10,Synonym
HP:0000212,Gum enlargement,10,Synonym
HP:0000212,Gum hypertrophy,10,Synonym
HP:0000212,Hypertrophic gingivitis,10,Synonym
HP:0000212,Oral soft tissue hyperplasia,10,Synonym
HP:0002518,Periventricular white matter abnormalities,10,Synonym
HP:0008115,3rd toe clinodactyly,10,Synonym
HP:0008115,Curvature of 3rd toe,10,Synonym
HP:0009441,Bullet-shaped bones of middle finger,10,Synonym
HP:0011719,Supracardiac total anomalous pulmonary venous connexion,10,Synonym
HP:0011719,"Total anomalous pulmonary venous connection, supracardiac",10,Synonym
HP:0011719,Type 1 total anomalous pulmonary venous connection,10,Synonym
HP:0011223,Depression of frontal cranial suture,10,Synonym
HP:0011223,Depression of metopic cranial suture,10,Synonym
HP:0011223,Frontal suture depression,10,Synonym
HP:0010746,Small toe bones,10,Synonym
HP:0003948,Irregular end part of the elbow bone,10,Synonym
HP:0045018,Partial double eyebrow,10,Synonym
HP:0010296,Tongue tie,10,Synonym
HP:0004219,Abnormality of the middle bone of pinky finger,10,Synonym
HP:0004219,Abnormality of the middle bone of pinkie finger,10,Synonym
HP:0012478,Freezing of jaw joint,10,Synonym
HP:0012478,Freezing of the temporomandibular joint,10,Synonym
HP:0012478,Rigidity of the temporomandibular joint,10,Synonym
HP:0012478,Temporomandibular joint fusion,10,Synonym
HP:0002126,More grooves in brain,10,Synonym
HP:0000687,Generalized dental spacing,10,Synonym
HP:0000687,Generalized spacing of teeth,10,Synonym
HP:0000687,Multiple diastemata,10,Synonym
HP:0000687,Wide-spaced teeth,10,Synonym
HP:0000687,Widely spaced teeth,10,Synonym
HP:0000687,Widely-spaced teeth,10,Synonym
HP:0000172,Abnormality of palatine uvula,10,Synonym
HP:0000172,Abnormality of the uvula,10,Synonym
HP:0200005,Abnormal morphology of the palpebral fissure,10,Synonym
HP:0200005,Abnormal shape of the opening between the eyelids,10,Synonym
HP:0010362,Curved bones of 3rd toe,10,Synonym
HP:0010362,Curved phalanges of the 3rd toe,10,Synonym
HP:0012407,Scissor gait,10,Synonym
HP:0012407,Scissor walk,10,Synonym
HP:0012407,Scissors gait,10,Synonym
HP:0006799,Cystic lesions in the basal ganglia,10,Synonym
HP:0011339,Abnormality of the red part of the upper lip,10,Synonym
HP:0011339,Anomaly of the upper lip vermillion,10,Synonym
HP:0011339,Deformity of the upper lip vermillion,10,Synonym
HP:0011339,Malformation of the upper lip vermillion,10,Synonym
HP:0012478,Ankylosis of temporomandibular joint,10,Synonym
